指数代码,指数名称,发布日期,收盘指数,成交量(亿股),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801010,农林牧渔,2012/3/30 0:00,1682.67,1.96,-0.49,0.8291,37.78,3.08,12.72,1.95,"2,387.91",30.23,0.53
801010,农林牧渔,2012/3/29 0:00,1690.91,2.6,-2.16,1.1019,37.92,3.09,12.82,2.24,"2,399.47",30.37,0.52
801010,农林牧渔,2012/3/28 0:00,1728.3,3.47,-5.15,1.4715,39.25,3.17,13.12,2.55,"2,452.55",31.04,0.51
801010,农林牧渔,2012/3/27 0:00,1822.12,2.53,-0.45,1.072,41.71,3.35,13.86,2.51,"2,585.52",32.73,0.48
801010,农林牧渔,2012/3/26 0:00,1830.43,2.36,-0.23,1.0017,41.95,3.37,13.92,2.45,"2,592.41",32.82,0.48
801010,农林牧渔,2012/3/23 0:00,1834.66,3.19,-1.89,1.356,41.58,3.38,13.93,2.61,"2,595.98",32.86,0.48
801010,农林牧渔,2012/3/22 0:00,1869.98,3.54,-0.22,1.5052,42.39,3.45,14.18,2.88,"2,645.26",33.48,0.47
801010,农林牧渔,2012/3/21 0:00,1874.12,4.04,0.15,1.7171,42.48,3.46,14.21,2.64,"2,653.65",33.59,0.47
801010,农林牧渔,2012/3/20 0:00,1871.33,4.62,-3.02,1.9625,42.48,3.45,14.22,3.05,"2,651.42",33.56,0.47
801010,农林牧渔,2012/3/19 0:00,1929.69,5.32,1.58,2.2612,43.85,3.56,14.66,3.22,"2,730.00",34.56,0.46
801010,农林牧渔,2012/3/16 0:00,1899.61,5.28,2.67,2.2465,43.17,3.5,14.41,3.3,"2,690.66",34.06,0.46
801010,农林牧渔,2012/3/15 0:00,1850.29,5.44,-0.49,2.3129,42.05,3.41,13.99,3.01,"2,624.86",33.23,0.48
801010,农林牧渔,2012/3/14 0:00,1859.32,8.93,-3.51,3.8032,42.62,3.42,14.03,2.97,"2,624.69",33.22,0.48
801010,农林牧渔,2012/3/13 0:00,1926.9,5.99,1.58,2.5522,44.17,3.55,14.6,3.12,"2,724.40",34.49,0.46
801010,农林牧渔,2012/3/12 0:00,1897.01,4.1,0.36,1.7452,43.5,3.49,14.45,2.42,"2,683.09",33.96,0.47
801010,农林牧渔,2012/3/9 0:00,1890.15,4.05,1.55,1.7257,43.2,3.48,14.38,2.66,"2,673.14",33.84,0.47
801010,农林牧渔,2012/3/8 0:00,1861.24,3.11,1.32,1.3235,42.61,3.43,14.14,2.12,"2,630.64",33.3,0.47
801010,农林牧渔,2012/3/7 0:00,1836.91,3.87,-0.86,1.6492,42.05,3.38,13.97,2.53,"2,595.72",32.86,0.48
801010,农林牧渔,2012/3/6 0:00,1852.93,4.04,-1.89,1.7191,42.4,3.41,14.09,2.55,"2,620.78",33.17,0.48
801010,农林牧渔,2012/3/5 0:00,1888.66,4.71,0.17,2.0081,43.22,3.48,14.32,2.83,"2,673.79",33.85,0.47
801010,农林牧渔,2012/3/2 0:00,1885.47,4.18,1.79,1.7804,43.15,3.47,14.28,2.81,"2,666.96",33.76,0.47
801010,农林牧渔,2012/3/1 0:00,1852.23,3.39,0.38,1.444,42.4,3.41,14.02,2.82,"2,620.20",33.17,0.48
801010,农林牧渔,2012/2/29 0:00,1845.21,5.04,-1.71,2.1482,42.24,3.4,13.97,3.6,"2,610.87",33.05,0.48
801010,农林牧渔,2012/2/28 0:00,1877.36,6.79,1.46,2.89,42.85,3.46,14.21,3.96,"2,657.61",33.64,0.47
801010,农林牧渔,2012/2/27 0:00,1850.34,6.82,0.41,2.9024,41.97,3.4,14.03,2.93,"2,616.07",33.11,0.48
801010,农林牧渔,2012/2/24 0:00,1842.85,4.38,0.99,1.8667,41.71,3.39,14,2.33,"2,606.50",32.99,0.5
801010,农林牧渔,2012/2/23 0:00,1824.73,4.7,0.49,2.0012,41.31,3.36,13.88,2.76,"2,581.38",32.68,0.51
801010,农林牧渔,2012/2/22 0:00,1815.85,4.94,1.9,2.1028,41.11,3.34,13.77,2.65,"2,569.98",32.53,0.51
801010,农林牧渔,2012/2/21 0:00,1781.97,3.43,0.82,1.4614,40.35,3.28,13.47,2.49,"2,521.42",31.92,0.52
801010,农林牧渔,2012/2/20 0:00,1767.56,3.25,0.07,1.3837,40.03,3.25,13.38,2.35,"2,500.97",31.66,0.52
801010,农林牧渔,2012/2/17 0:00,1766.28,2.95,-0.82,1.2621,40,3.25,13.33,2.61,"2,495.14",31.58,0.52
801010,农林牧渔,2012/2/16 0:00,1780.83,4.74,-0.23,2.027,40.42,3.28,13.45,3.31,"2,516.37",31.85,0.52
801010,农林牧渔,2012/2/15 0:00,1785.02,4.1,1.29,1.7508,40.51,3.28,13.44,2.62,"2,521.91",31.92,0.52
801010,农林牧渔,2012/2/14 0:00,1762.27,2.99,0.18,1.2764,40,3.24,13.29,2.61,"2,488.81",31.5,0.52
801010,农林牧渔,2012/2/13 0:00,1759.09,4.06,0.72,1.7342,39.88,3.24,13.28,2.97,"2,482.04",31.42,0.53
801010,农林牧渔,2012/2/10 0:00,1746.53,5.07,0.83,2.1687,39.59,3.21,13.17,3.69,"2,465.99",31.22,0.53
801010,农林牧渔,2012/2/9 0:00,1732.12,5,0.7,2.1371,39.27,3.19,13.03,3.16,"2,445.45",30.96,0.53
801010,农林牧渔,2012/2/8 0:00,1720.14,3.67,2.03,1.5703,39,3.16,12.96,2.68,"2,428.92",30.75,0.54
801010,农林牧渔,2012/2/7 0:00,1685.93,3,-1.91,1.2834,38.22,3.1,12.7,3.02,"2,381.50",30.15,0.55
801010,农林牧渔,2012/2/6 0:00,1718.68,3.75,0.83,1.603,38.96,3.16,12.96,3.18,"2,428.30",30.74,0.54
801010,农林牧渔,2012/2/3 0:00,1704.61,3.88,0.75,1.66,38.64,3.13,12.85,3.2,"2,409.49",30.5,0.54
801010,农林牧渔,2012/2/2 0:00,1691.97,4.49,1.98,1.9184,38.36,3.11,12.74,5.08,"2,393.05",30.29,0.55
801010,农林牧渔,2012/2/1 0:00,1659.11,2.82,0.07,1.2066,37.61,3.05,12.49,3.87,"2,344.77",29.68,0.56
801010,农林牧渔,2012/1/31 0:00,1657.95,2.44,0.38,1.0438,37.59,3.05,12.44,3.54,"2,342.44",29.65,0.56
801010,农林牧渔,2012/1/30 0:00,1651.74,2.66,-0.14,1.1376,37.45,3.04,12.36,3.22,"2,333.39",29.54,0.56
801010,农林牧渔,2012/1/20 0:00,1654.07,3.01,2.7,1.285,37.5,3.04,12.32,2.95,"2,336.03",29.57,0.56
801010,农林牧渔,2012/1/19 0:00,1610.51,2.31,0.84,0.9886,36.51,2.96,12.01,2.12,"2,273.51",28.78,0.57
801010,农林牧渔,2012/1/18 0:00,1597.17,3.31,-2.74,1.4141,36.21,2.94,11.94,2.39,"2,252.63",28.51,0.58
801010,农林牧渔,2012/1/17 0:00,1642.2,3.31,5.14,1.4157,37.23,3.02,12.36,2.56,"2,320.13",29.37,0.56
801010,农林牧渔,2012/1/16 0:00,1561.9,1.84,-3.41,0.7844,35.41,2.87,11.79,2.43,"2,207.71",27.95,0.59
801010,农林牧渔,2012/1/13 0:00,1617.08,2.8,-3.57,1.1377,38.18,3.09,12.26,2.51,"2,349.96",29.75,0.55
801010,农林牧渔,2012/1/12 0:00,1676.9,2.31,-0.88,0.9381,39.59,3.2,12.76,2.23,"2,435.06",30.82,0.53
801010,农林牧渔,2012/1/11 0:00,1691.85,3.84,0.46,1.5637,39.94,3.23,12.9,2.91,"2,457.62",31.11,0.52
801010,农林牧渔,2012/1/10 0:00,1684.11,4.63,5.3,1.9802,38.18,3.1,12.84,2.9,"2,384.14",30.18,0.55
801010,农林牧渔,2012/1/9 0:00,1599.41,2.73,3.6,1.1676,36.24,2.94,12.23,2.46,"2,261.79",28.63,0.58
801010,农林牧渔,2012/1/6 0:00,1543.9,2.29,-1.61,0.9788,34.99,2.84,11.79,3.18,"2,182.24",27.62,0.6
801010,农林牧渔,2012/1/5 0:00,1569.13,2.42,-5.44,1.0347,35.56,2.88,11.92,3.01,"2,217.25",28.07,0.59
801010,农林牧渔,2012/1/4 0:00,1659.45,1.89,-2.39,0.8084,37.54,3.05,12.62,2.95,"2,339.49",29.61,0.56
801010,农林牧渔,2011/12/30 0:00,1700.12,1.78,2.22,0.7623,38.44,3.13,12.92,2.55,"2,397.99",30.35,0.55
801010,农林牧渔,2011/12/29 0:00,1663.21,1.76,-0.22,0.7561,37.6,3.06,12.63,2.87,"2,343.74",29.67,0.56
801010,农林牧渔,2011/12/28 0:00,1666.82,2.17,-1.75,0.9283,37.68,3.07,12.67,3.25,"2,348.54",29.73,0.56
801010,农林牧渔,2011/12/27 0:00,1696.5,2.07,-2.88,0.8856,38.35,3.12,12.97,3.28,"2,392.05",30.28,0.55
801010,农林牧渔,2011/12/26 0:00,1746.89,2.45,0.91,1.0502,39.49,3.21,13.43,4.12,"2,460.10",31.14,0.53
801010,农林牧渔,2011/12/23 0:00,1731.08,1.97,0.44,0.8427,39.13,3.18,13.33,2.83,"2,438.48",30.87,0.54
801010,农林牧渔,2011/12/22 0:00,1723.58,2.8,-1.85,1.2004,38.96,3.17,13.27,3.41,"2,427.21",30.72,0.54
801010,农林牧渔,2011/12/21 0:00,1756.03,2.2,-2.2,0.941,39.69,3.23,13.49,3.09,"2,472.28",31.29,0.53
801010,农林牧渔,2011/12/20 0:00,1795.56,1.91,-0.57,0.818,40.58,3.3,13.82,2.66,"2,527.04",31.99,0.52
801010,农林牧渔,2011/12/19 0:00,1805.87,2.14,0.46,0.9184,40.82,3.32,13.92,2.85,"2,541.56",32.17,0.51
801010,农林牧渔,2011/12/16 0:00,1797.59,2.19,2.1,0.9386,40.63,3.31,13.8,2.83,"2,532.24",32.05,0.52
801010,农林牧渔,2011/12/15 0:00,1760.6,2.44,-2.88,1.0446,39.79,3.24,13.46,3.2,"2,487.54",31.49,0.53
801010,农林牧渔,2011/12/14 0:00,1812.9,2.19,-1.28,0.94,40.97,3.34,13.84,3.84,"2,562.29",32.43,0.51
801010,农林牧渔,2011/12/13 0:00,1836.32,2.19,-3.4,0.9417,41.5,3.38,13.98,2.77,"2,585.08",32.72,0.51
801010,农林牧渔,2011/12/12 0:00,1900.9,1.51,-1.1,0.6476,42.96,3.5,14.51,2.94,"2,674.40",33.85,0.49
801010,农林牧渔,2011/12/9 0:00,1922.07,1.52,-0.98,0.6549,43.44,3.54,14.67,2.76,"2,699.92",34.18,0.48
801010,农林牧渔,2011/12/8 0:00,1941,2.14,0.22,0.9187,43.87,3.57,14.81,3.02,"2,727.45",34.52,0.48
801010,农林牧渔,2011/12/7 0:00,1936.71,1.61,0.68,0.6896,43.77,3.56,14.74,2.93,"2,720.74",34.44,0.48
801010,农林牧渔,2011/12/6 0:00,1923.71,2.11,-0.74,0.9073,43.48,3.54,14.62,3.82,"2,702.91",34.21,0.48
801010,农林牧渔,2011/12/5 0:00,1937.96,2.15,-2.89,0.9229,43.66,3.55,14.69,2.99,"2,722.10",34.46,0.48
801010,农林牧渔,2011/12/2 0:00,1995.63,2.87,-2.88,1.2311,44.96,3.65,15.14,3.53,"2,809.60",35.56,0.47
801010,农林牧渔,2011/12/1 0:00,2054.8,4.03,1.55,1.7306,46.3,3.76,15.61,3.03,"2,891.82",36.61,0.45
801010,农林牧渔,2011/11/30 0:00,2023.38,3.97,-3.72,1.7054,45.59,3.75,15.34,3.76,"2,849.65",36.07,0.46
801010,农林牧渔,2011/11/29 0:00,2101.56,3.56,1.67,1.5289,47.35,3.9,16.03,4.35,"2,955.94",37.42,0.44
801010,农林牧渔,2011/11/28 0:00,2067.1,3.19,1.9,1.3692,46.57,3.83,15.73,4.72,"2,907.17",36.8,0.45
801010,农林牧渔,2011/11/25 0:00,2028.58,2.4,-0.88,1.0318,45.7,3.76,15.43,3.27,"2,851.91",36.1,0.46
801010,农林牧渔,2011/11/24 0:00,2046.6,2.39,-0.09,1.0283,46.11,3.79,15.57,3.09,"2,876.06",36.41,0.45
801010,农林牧渔,2011/11/23 0:00,2048.46,2.57,0.13,1.1041,46.15,3.8,15.51,3.54,"2,879.57",36.45,0.45
801010,农林牧渔,2011/11/22 0:00,2045.9,2.61,0.69,1.1245,46.12,3.8,15.5,3.4,"2,867.94",36.3,0.46
801010,农林牧渔,2011/11/21 0:00,2031.8,2.33,0.12,1.0056,45.81,3.77,15.37,3.06,"2,845.76",36.02,0.46
801010,农林牧渔,2011/11/18 0:00,2029.33,3.18,-2.65,1.3711,45.75,3.77,15.37,2.82,"2,840.11",35.95,0.46
801010,农林牧渔,2011/11/17 0:00,2084.57,2.95,-0.12,1.2715,47,3.87,15.76,2.7,"2,915.63",36.91,0.45
801010,农林牧渔,2011/11/16 0:00,2087.04,4.65,-2.54,2.003,47.05,3.88,15.72,3.12,"2,922.55",36.99,0.45
801010,农林牧渔,2011/11/15 0:00,2141.41,4.31,0.91,1.8402,48.75,3.99,16.15,3.21,"2,980.58",38.21,0.44
801010,农林牧渔,2011/11/14 0:00,2122,3.78,2.32,1.624,47.59,3.96,16.05,2.93,"2,987.25",37.81,0.44
801010,农林牧渔,2011/11/11 0:00,2073.8,3.01,-0.05,1.2936,46.5,3.86,15.67,2.89,"2,918.94",36.95,0.45
801010,农林牧渔,2011/11/10 0:00,2074.77,4,-0.98,1.7217,46.53,3.87,15.67,3.15,"2,923.06",37,0.45
801010,农林牧渔,2011/11/9 0:00,2095.33,3.38,1.64,1.4522,46.99,3.9,15.79,2.94,"2,952.82",37.38,0.45
801010,农林牧渔,2011/11/8 0:00,2061.48,3.2,-1.64,1.3738,46.23,3.84,15.49,2.84,"2,905.56",36.78,0.45
801010,农林牧渔,2011/11/7 0:00,2095.91,3.92,-0.31,1.6858,47,3.91,15.78,3.44,"2,957.03",37.43,0.45
801010,农林牧渔,2011/11/4 0:00,2102.49,5.48,1.5,2.3563,47.15,3.92,15.8,3.79,"2,966.55",37.55,0.45
801010,农林牧渔,2011/11/3 0:00,2071.44,6.41,1.29,2.7544,43.49,3.9,15.6,3.42,"2,919.57",36.96,0.46
801010,农林牧渔,2011/11/2 0:00,2045.09,3.94,1.43,1.6919,42.94,3.85,15.48,2.75,"2,876.28",36.41,0.46
801010,农林牧渔,2011/11/1 0:00,2016.34,3.99,0.12,1.7157,42.34,3.8,15.23,3.2,"2,836.82",35.91,0.47
801010,农林牧渔,2011/10/31 0:00,2014,4.08,1.71,1.7538,45.26,3.79,15.17,3.32,"2,833.24",35.86,0.47
801010,农林牧渔,2011/10/28 0:00,1980.06,3.68,1.94,1.5839,44.5,3.73,14.88,2.42,"2,787.49",35.28,0.48
801010,农林牧渔,2011/10/27 0:00,1942.37,2.83,0.15,1.2185,43.65,3.68,14.58,2.51,"2,732.72",34.59,0.49
801010,农林牧渔,2011/10/26 0:00,1939.42,3.41,0.93,1.4665,43.59,3.68,14.54,2.31,"2,727.30",34.52,0.49
801010,农林牧渔,2011/10/25 0:00,1921.61,2.91,2.64,1.2509,43.19,3.66,14.42,2.36,"2,701.50",34.2,0.49
801010,农林牧渔,2011/10/24 0:00,1872.16,2.07,1.24,0.8891,42.07,3.57,14.05,2.22,"2,631.89",33.32,0.51
801010,农林牧渔,2011/10/21 0:00,1849.19,1.78,-1.9,0.7649,41.8,3.53,13.83,2.74,"2,599.42",32.9,0.51
801010,农林牧渔,2011/10/20 0:00,1884.98,2.21,-2.88,0.9503,42.61,3.61,14.09,2.59,"2,648.64",33.53,0.5
801010,农林牧渔,2011/10/19 0:00,1940.78,1.97,-0.63,0.8543,43.9,3.72,14.58,2.62,"2,715.86",34.82,0.49
801010,农林牧渔,2011/10/18 0:00,1953,2.93,-2.07,1.2701,44.18,3.75,14.66,3.4,"2,734.40",35.06,0.49
801010,农林牧渔,2011/10/17 0:00,1994.34,2.11,0.47,0.9124,45.12,3.84,15.07,2.47,"2,790.85",35.78,0.48
801010,农林牧渔,2011/10/14 0:00,1984.97,2.19,-0.34,0.9473,44.9,3.83,14.93,2.5,"2,778.13",35.62,0.48
801010,农林牧渔,2011/10/13 0:00,1991.81,3.14,1.47,1.3594,45.06,3.84,14.98,2.65,"2,787.87",35.74,0.48
801010,农林牧渔,2011/10/12 0:00,1963,2.66,3.22,1.154,44.41,3.79,14.71,2.2,"2,750.47",35.26,0.48
801010,农林牧渔,2011/10/11 0:00,1901.73,1.84,-0.86,0.7977,43.02,3.67,14.2,2.13,"2,664.91",34.17,0.5
801010,农林牧渔,2011/10/10 0:00,1918.32,1.2,-0.52,0.5186,43.31,3.71,14.15,2.04,"2,684.14",34.86,0.5
801010,农林牧渔,2011/9/30 0:00,1928.39,1.55,-0.56,0.726,48.05,3.92,13.12,2.33,"2,362.82",36.92,0.42
801010,农林牧渔,2011/9/29 0:00,1939.17,2.3,-3.63,1.078,48.32,3.94,13.18,2.59,"2,376.90",37.14,0.42
801010,农林牧渔,2011/9/28 0:00,2012.24,2.08,-1.95,0.9778,50.14,4.09,13.76,2.64,"2,464.62",38.51,0.4
801010,农林牧渔,2011/9/27 0:00,2052.27,1.81,-0.13,0.8501,51.14,4.17,14.12,2.21,"2,514.89",39.3,0.39
801010,农林牧渔,2011/9/26 0:00,2055.01,1.89,-1.72,0.8854,51.21,4.17,14.16,2.27,"2,516.85",39.33,0.39
801010,农林牧渔,2011/9/23 0:00,2091.07,2.56,-0.96,1.2027,52.11,4.25,14.39,2.52,"2,560.22",40,0.39
801010,农林牧渔,2011/9/22 0:00,2111.36,3.04,-2.36,1.4249,52.61,4.29,14.52,2.88,"2,588.10",40.44,0.38
801010,农林牧渔,2011/9/21 0:00,2162.32,3.45,2.75,1.6184,53.88,4.39,14.88,2.8,"2,648.07",41.38,0.37
801010,农林牧渔,2011/9/20 0:00,2104.42,2,0.26,0.9366,52.44,4.28,14.49,3.11,"2,576.06",40.25,0.38
801010,农林牧渔,2011/9/19 0:00,2098.97,1.98,-1.49,0.9306,52.55,4.26,14.34,2.91,"2,555.02",39.92,0.39
801010,农林牧渔,2011/9/16 0:00,2130.7,2.03,-0.49,0.9551,53.34,4.33,14.53,2.85,"2,592.86",40.51,0.38
801010,农林牧渔,2011/9/15 0:00,2141.2,2.75,0.09,1.2945,53.6,4.35,14.58,3.22,"2,606.66",40.73,0.38
801010,农林牧渔,2011/9/14 0:00,2139.18,2.55,0.16,1.2001,53.55,4.34,14.51,3.38,"2,607.97",40.75,0.38
801010,农林牧渔,2011/9/13 0:00,2135.66,2.2,-1.73,1.0337,53.47,4.34,14.47,2.95,"2,604.00",40.69,0.38
801010,农林牧渔,2011/9/9 0:00,2173.24,2.33,0.24,1.0945,54.41,4.41,14.77,3.53,"2,647.74",41.37,0.38
801010,农林牧渔,2011/9/8 0:00,2167.99,2.56,-0.83,1.2044,54.27,4.4,14.74,3.21,"2,638.80",41.23,0.38
801010,农林牧渔,2011/9/7 0:00,2186.05,2.77,2.56,1.3023,54.73,4.44,14.93,3.13,"2,659.11",41.55,0.37
801010,农林牧渔,2011/9/6 0:00,2131.55,2.14,-0.44,1.0046,53.36,4.32,14.5,2.92,"2,593.15",40.52,0.38
801010,农林牧渔,2011/9/5 0:00,2140.94,2.58,-1.94,1.2142,53.59,4.35,14.56,3.16,"2,603.78",40.68,0.38
801010,农林牧渔,2011/9/2 0:00,2183.27,3.04,-1.71,1.4288,54.65,4.43,14.9,3.74,"2,655.77",41.5,0.37
801010,农林牧渔,2011/9/1 0:00,2221.18,3.44,-1.15,1.6171,55.62,4.51,15.22,4.22,"2,707.97",42.31,0.37
801010,农林牧渔,2011/8/31 0:00,2247.11,4.27,-0.38,2.0078,63.66,4.56,15.36,4.78,"2,742.56",42.85,0.36
801010,农林牧渔,2011/8/30 0:00,2255.67,4.19,-0.82,1.9712,63.9,4.58,15.66,3.77,"2,747.90",42.94,0.36
801010,农林牧渔,2011/8/29 0:00,2274.24,3.89,1.02,1.8338,64.43,4.62,15.9,3.98,"2,766.70",43.23,0.36
801010,农林牧渔,2011/8/26 0:00,2251.38,3.22,-0.16,1.517,63.77,4.58,15.69,2.82,"2,728.10",42.63,0.37
801010,农林牧渔,2011/8/25 0:00,2255,4.74,2.12,2.2361,63.88,4.61,15.7,3.19,"2,732.75",42.7,0.37
801010,农林牧渔,2011/8/24 0:00,2208.23,3.23,-0.68,1.5236,62.95,4.51,15.37,3.17,"2,674.76",41.79,0.37
801010,农林牧渔,2011/8/23 0:00,2223.3,2.63,1.32,1.238,63.38,4.54,15.43,3.02,"2,694.69",42.1,0.37
801010,农林牧渔,2011/8/22 0:00,2194.43,2.54,-0.72,1.1979,62.56,4.49,15.15,2.77,"2,659.00",41.55,0.38
801010,农林牧渔,2011/8/19 0:00,2210.24,3.15,-1.54,1.4858,63.01,4.52,15.25,3.3,"2,680.83",41.89,0.37
801010,农林牧渔,2011/8/18 0:00,2244.84,4.03,-1.82,1.9003,63.99,4.59,15.55,4.01,"2,724.04",42.56,0.36
801010,农林牧渔,2011/8/17 0:00,2286.49,3.64,-0.21,1.718,65.18,4.69,15.82,3.77,"2,774.21",43.35,0.36
801010,农林牧渔,2011/8/16 0:00,2291.27,4.15,-0.96,1.9564,65.32,4.7,15.83,3.56,"2,779.40",43.43,0.36
801010,农林牧渔,2011/8/15 0:00,2313.52,4.4,1.1,2.0772,65.95,4.75,15.98,3.67,"2,806.28",43.85,0.35
801010,农林牧渔,2011/8/12 0:00,2288.39,4.8,0.6,2.2643,65.24,4.71,15.83,4.16,"2,774.07",43.34,0.36
801010,农林牧渔,2011/8/11 0:00,2274.63,5.1,2.16,,64.84,4.69,15.76,4.29,,,0.36
801010,农林牧渔,2011/8/10 0:00,2226.51,5.12,1.88,2.4258,63.47,4.59,15.38,4.19,"2,669.62",41.71,0.37
801010,农林牧渔,2011/8/9 0:00,2185.49,5.73,-0.34,2.715,62.3,4.51,14.95,4.27,"2,619.15",40.92,0.38
801010,农林牧渔,2011/8/8 0:00,2192.84,5.69,-3.26,2.6981,62.6,4.52,14.91,3.97,"2,624.20",41,0.38
801010,农林牧渔,2011/8/5 0:00,2266.83,4.26,-1.44,2.0218,64.72,4.68,15.41,3.84,"2,719.44",42.49,0.37
801010,农林牧渔,2011/8/4 0:00,2299.99,3.37,-0.23,1.5979,65.66,4.74,15.65,3.66,"2,755.31",43.05,0.36
801010,农林牧渔,2011/8/3 0:00,2305.28,4.33,0.99,2.0543,65.81,4.75,15.67,4.54,"2,758.98",43.11,0.36
801010,农林牧渔,2011/8/2 0:00,2282.65,3.93,0.43,1.8708,65.17,4.71,15.44,3.62,"2,723.98",42.56,0.36
801010,农林牧渔,2011/8/1 0:00,2272.8,2.72,0.21,1.2926,64.89,4.69,15.35,2.97,"2,714.26",42.41,0.37
801010,农林牧渔,2011/7/29 0:00,2268.07,3.69,-1.04,1.7546,64.75,4.7,15.27,3.19,"2,710.36",42.35,0.37
801010,农林牧渔,2011/7/28 0:00,2291.99,3.48,-0.77,1.6546,65.43,4.75,15.42,2.81,"2,738.66",42.79,0.36
801010,农林牧渔,2011/7/27 0:00,2309.67,3.88,1.43,1.8464,65.94,4.8,15.56,3.03,"2,758.27",43.1,0.36
801010,农林牧渔,2011/7/26 0:00,2277.12,3.99,0.26,1.8998,65.01,4.73,15.31,3.47,"2,720.54",42.51,0.37
801010,农林牧渔,2011/7/25 0:00,2271.24,5.9,-3.59,2.8071,64.84,4.72,15.26,3.47,"2,713.59",42.4,0.37
801010,农林牧渔,2011/7/22 0:00,2355.85,4.41,0.11,2.0992,67.21,4.89,15.89,3.66,"2,813.95",43.97,0.35
801010,农林牧渔,2011/7/21 0:00,2353.35,5.06,-1.24,2.4068,67.14,4.88,15.8,3.68,"2,811.40",43.93,0.34
801010,农林牧渔,2011/7/20 0:00,2382.82,5.29,0.45,2.5157,67.98,4.95,15.98,3.85,"2,841.25",44.39,0.33
801010,农林牧渔,2011/7/19 0:00,2372.15,5.42,-1.17,2.5804,67.68,4.93,15.86,3.6,"2,826.08",44.16,0.33
801010,农林牧渔,2011/7/18 0:00,2400.28,6.11,0.4,2.9064,68.48,4.99,16.18,3.44,"2,857.62",44.65,0.33
801010,农林牧渔,2011/7/15 0:00,2390.63,6.36,0.27,3.0266,68.2,4.97,16.1,3.49,"2,841.07",44.39,0.33
801010,农林牧渔,2011/7/14 0:00,2384.18,7.15,1.23,3.4191,68.16,4.96,16.08,4.08,"2,818.44",44.04,0.35
801010,农林牧渔,2011/7/13 0:00,2355.12,6.26,2.26,2.9952,67.29,4.89,15.83,4.24,"2,781.07",43.45,0.36
801010,农林牧渔,2011/7/12 0:00,2303.16,7.14,-0.46,3.4166,65.81,4.78,15.44,4.35,"2,722.90",42.55,0.37
801010,农林牧渔,2011/7/11 0:00,2313.87,5.5,0.78,2.6331,66.12,4.81,15.48,3.69,"2,738.35",42.79,0.37
801010,农林牧渔,2011/7/8 0:00,2295.91,4.63,0.17,2.2187,65.71,4.78,15.29,3.07,"2,712.82",42.39,0.33
801010,农林牧渔,2011/7/7 0:00,2292.08,5.83,0.42,2.7942,65.6,4.77,15.27,3.03,"2,710.93",42.36,0.33
801010,农林牧渔,2011/7/6 0:00,2282.48,5.64,0.25,2.7077,65.33,4.75,15.13,3.09,"2,696.02",42.13,0.33
801010,农林牧渔,2011/7/5 0:00,2276.75,5.91,0.61,2.8368,65.16,4.74,15.12,3.18,"2,691.24",42.05,0.33
801010,农林牧渔,2011/7/4 0:00,2262.88,6.12,2.88,2.9388,64.77,4.71,15.51,2.94,"2,672.39",41.76,0.33
801010,农林牧渔,2011/7/1 0:00,2199.57,3.97,0.74,1.9039,62.97,4.57,15.04,2.63,"2,600.80",40.64,0.34
801010,农林牧渔,2011/6/30 0:00,2183.31,3.28,1.36,1.5755,62.51,4.53,14.87,2.28,"2,583.79",40.37,0.28
801010,农林牧渔,2011/6/29 0:00,2154,3.88,-1.37,1.864,61.67,4.47,14.68,2.77,"2,549.90",39.84,0.29
801010,农林牧渔,2011/6/28 0:00,2183.99,4.45,-0.18,2.136,62.46,4.53,14.87,3.06,"2,585.38",40.4,0.25
801010,农林牧渔,2011/6/27 0:00,2187.82,5.78,2.1,2.7738,62.57,4.53,14.9,3.4,"2,591.86",40.5,0.25
801010,农林牧渔,2011/6/24 0:00,2142.91,5.35,2.73,2.5684,61.36,4.44,14.52,2.66,"2,537.44",39.65,0.27
801010,农林牧渔,2011/6/23 0:00,2085.97,3.2,1.15,1.5431,59.6,4.31,14.17,2.45,"2,465.81",38.53,0.27
801010,农林牧渔,2011/6/22 0:00,2062.3,3.18,-0.28,1.533,59.05,4.27,14.04,3.16,"2,445.28",38.21,0.27
801010,农林牧渔,2011/6/21 0:00,2068.01,2.77,0.88,1.3334,59.21,4.29,14.05,2.53,"2,451.86",38.31,0.3
801010,农林牧渔,2011/6/20 0:00,2049.9,3.16,-2.12,1.5225,58.69,4.25,13.93,3.24,"2,430.58",37.98,0.3
801010,农林牧渔,2011/6/17 0:00,2094.3,4.03,-1.47,1.9437,59.97,4.34,14.25,4.14,"2,479.85",38.75,0.36
801010,农林牧渔,2011/6/16 0:00,2125.5,3.98,-2.2,1.9191,60.8,4.41,14.39,3.88,"2,516.81",39.33,0.36
801010,农林牧渔,2011/6/15 0:00,2173.37,4.28,-0.24,2.062,62.17,4.51,14.69,3.88,"2,576.60",40.26,0.35
801010,农林牧渔,2011/6/14 0:00,2178.7,3.99,1.41,1.9247,62.32,4.51,14.74,3.3,"2,580.13",40.31,0.33
801010,农林牧渔,2011/6/13 0:00,2148.38,3.34,-1.11,1.6088,61.46,4.45,14.53,3.36,"2,546.68",39.79,0.34
801010,农林牧渔,2011/6/10 0:00,2172.48,4.03,-0.04,1.9424,62.15,4.5,14.68,3.8,"2,573.04",40.2,0.34
