secID,tradeDate,ticker,ChgPct,Close,DownPct,MA5,MA10,MA20,MA60,MA120,MACD,DIFF,DEA,PB1,PB2,PE1,PE2,RSI12,TurnoverValue,TurnoverVol,UpPct,updateTime
000300.ZICN,20090701,300,2.256,3237.9,22,3166.136,3125.528,3042.6415,2814.4202,2515.8436,19.6213,98.7513,88.9406,3.2743,4.3774,27.8209,67.1219,81.1182,1.29831E+11,9695056500,75.3333,2016/11/16 17:29
000300.ZICN,20090702,300,1.373,3282.35,26.6667,3199.022,3148.021,3059.0715,2826.2843,2528.0488,26.0849,105.2437,92.2013,3.3346,4.4314,28.3331,67.9018,83.3324,1.52595E+11,11298929400,68.6667,2016/11/16 17:29
000300.ZICN,20090703,300,1.364,3327.13,42.3333,3238.764,3172.734,3078.463,2838.7873,2540.0837,32.8031,112.7032,96.3016,3.3652,4.4783,28.5929,68.5597,85.2353,1.42531E+11,10573259200,54.3333,2016/11/16 17:29
000300.ZICN,20090706,300,1.431,3374.75,33.3333,3277.72,3201.953,3099.777,2853.7108,2552.0167,39.6164,121.0619,101.2537,3.4148,4.5269,29.0149,68.9741,86.9621,1.75857E+11,13526404900,62.6667,2016/11/16 17:29
000300.ZICN,20090707,300,-1.015,3340.49,53.6667,3312.524,3227.613,3118.774,2867.4247,2563.761,35.591,123.4981,105.7026,3.3678,4.5121,28.6163,69.8571,79.6508,1.60451E+11,12960079900,43.3333,2016/11/16 17:29
000300.ZICN,20090708,300,0.352,3352.26,37.6667,3335.396,3250.766,3136.9075,2880.0368,2575.9633,30.7772,124.9383,109.5497,3.3479,4.5624,28.4477,70.5217,80.2724,1.47303E+11,11386759200,59,2016/11/16 17:29
000300.ZICN,20090709,300,1.314,3396.3,15.6667,3358.186,3278.604,3158.6415,2892.3667,2588.2794,29.7702,128.1561,113.271,3.3887,4.6496,28.7939,71.91,82.4595,1.4825E+11,11308152300,81.3333,2016/11/16 17:29
000300.ZICN,20090710,300,0.059,3398.31,44.3333,3372.422,3305.593,3183.243,2904.3907,2600.593,25.7696,129.377,116.4922,3.3773,4.6738,28.6972,72.4033,82.5558,1.40746E+11,10617491200,50.3333,2016/11/16 17:29
000300.ZICN,20090713,300,-1.098,3361.01,53.3333,3369.674,3323.697,3202.984,2915.6243,2612.9666,15.0264,125.8837,118.3705,3.3323,4.6705,28.3187,72.2697,74.2988,1.32301E+11,9961965100,42,2016/11/16 17:29
000300.ZICN,20090714,300,2.789,3454.75,5,3392.526,3352.525,3227.6605,2928.4185,2625.4625,17.3112,129.19,120.5344,3.4075,4.7636,28.9575,73.7262,79.8297,1.43258E+11,10752042500,93,2016/11/16 17:29
000300.ZICN,20090715,300,1.116,3493.3,33.3333,3420.734,3378.065,3251.7965,2942.462,2638.2828,20.5584,133.3834,123.1042,3.4506,4.8211,29.3244,71.0193,81.6056,1.76773E+11,13348300200,62.3333,2016/11/16 17:29
000300.ZICN,20090716,300,0.227,3501.24,66.6667,3441.722,3399.954,3273.9875,2955.6883,2650.8747,20.2848,135.7822,125.6398,3.4513,4.7986,29.3299,70.8138,81.9624,1.78974E+11,12931332900,29.3333,2016/11/16 17:29
000300.ZICN,20090717,300,0.53,3519.8,44,3466.02,3419.221,3295.9775,2969.761,2663.4358,19.1279,137.5948,128.0308,3.4551,4.8635,29.3587,75.6397,82.8126,1.4614E+11,10654970400,51,2016/11/16 17:29
000300.ZICN,20090720,300,2.026,3591.12,11.3333,3512.042,3440.858,3321.4055,2986.675,2676.4852,24.1686,143.1362,131.0519,3.5386,4.978,30.0836,73.7542,85.6484,1.8969E+11,13646853900,84,2016/11/16 17:29
000300.ZICN,20090721,300,-1.428,3539.83,78.3333,3529.058,3460.792,3344.2025,3002.4462,2689.1362,17.1251,141.7551,133.1925,3.484,4.8931,29.6293,75.8067,75.8325,1.84935E+11,13060096100,18.6667,2016/11/16 17:29
000300.ZICN,20090722,300,1.895,3606.92,12.6667,3551.782,3486.258,3368.512,3019.6802,2702.156,17.9471,144.4095,135.4359,3.5704,4.9853,30.3662,77.0378,79.2293,1.68878E+11,11523854600,83,2016/11/16 17:29
000300.ZICN,20090723,300,1.249,3651.96,36.6667,3581.926,3511.824,3395.214,3038.658,2715.65,20.8007,148.4363,138.036,3.6076,5.0306,30.6836,78.0009,81.1679,1.6098E+11,11638160900,60,2016/11/16 17:29
000300.ZICN,20090724,300,0.427,3667.55,59.3333,3611.476,3538.748,3422.1705,3057.8083,2729.0707,20.9718,151.1434,140.6575,3.6559,5.0406,31.0948,74.2277,81.809,1.82205E+11,12797935200,36.6667,2016/11/16 17:29
000300.ZICN,20090727,300,2.074,3743.62,14.6667,3641.976,3577.009,3450.353,3076.7792,2742.6933,27.1242,157.6101,144.048,3.7245,5.1497,31.706,76.1915,84.5996,2.00824E+11,13880804000,82.3333,2016/11/16 17:29
000300.ZICN,20090728,300,0.326,3755.81,44.6667,3685.172,3607.115,3479.82,3095.6607,2755.9383,28.4879,161.8529,147.609,3.7242,5.1741,31.7235,78.1182,85.0018,2.10479E+11,14626788500,52,2016/11/16 17:29
000300.ZICN,20090729,300,-5.253,3558.5,93.3333,3675.488,3613.635,3495.85,3109.7307,2767.6678,-0.0259,147.5928,147.6057,3.5516,4.8526,30.2579,73.4649,58.1735,2.2656E+11,16740612600,4,2016/11/16 17:29
000300.ZICN,20090730,300,2.144,3634.81,23.3333,3672.058,3626.992,3513.473,3124.8607,2779.3138,-10.848,140.8257,146.2497,3.6267,4.9259,30.9087,74.3266,63.0888,1.85494E+11,13496887900,72.3333,2016/11/16 17:29
000300.ZICN,20090731,300,2.746,3734.62,1.6667,3685.472,3648.474,3533.8475,3141.0215,2791.2968,-6.9898,141.8811,145.376,3.722,5.0852,31.7115,76.7602,68.3892,1.84432E+11,13223983400,96.3333,2016/11/16 17:29
000300.ZICN,20090803,300,1.403,3787.03,18,3694.154,3668.065,3554.4615,3158.0208,2803.4658,-0.1665,145.2719,145.3552,3.7707,5.1861,32.1669,78.7435,70.7918,1.98441E+11,13641589900,79.6667,2016/11/16 17:29
000300.ZICN,20090804,300,-0.011,3786.61,47.6667,3700.314,3692.743,3576.7675,3174.6442,2815.5948,1.415,146.2396,145.5321,3.7696,5.2295,32.158,79.5191,70.7448,2.05134E+11,14103573900,49.6667,2016/11/16 17:29
000300.ZICN,20090805,300,-1.206,3740.93,57,3736.8,3706.144,3596.201,3191.5712,2827.4497,-6.1519,141.6871,144.7631,3.7159,5.2153,31.7054,82.5238,65.5782,1.94012E+11,13344445300,40,2016/11/16 17:29
000300.ZICN,20090806,300,-2.08,3663.12,74.3333,3742.462,3707.26,3609.542,3206.1472,2837.9835,-23.1431,130.2987,141.8702,3.636,5.1323,31.0224,80.8265,57.742,1.78406E+11,11810152500,22.6667,2016/11/16 17:29
000300.ZICN,20090807,300,-2.949,3555.09,90.6667,3706.556,3696.014,3617.381,3218.4987,2847.0906,-48.9548,111.2734,135.7508,3.527,4.9463,30.0757,77.748,48.8931,1.48656E+11,10057575100,6.6667,2016/11/16 17:29
000300.ZICN,20090810,300,-0.297,3544.53,47.6667,3658.056,3676.105,3626.557,3231.031,2856.7509,-66.3899,94.2571,127.4521,3.5078,4.9718,30.001,79.6598,48.1069,1.26565E+11,8487068100,48,2016/11/16 17:29
000300.ZICN,20090811,300,0.334,3556.37,36,3612.008,3656.161,3631.638,3243.702,2867.422,-74.6503,80.7956,118.1208,3.5239,4.9787,30.1694,81.4498,49.1078,95318920590,6449719700,59,2016/11/16 17:29
000300.ZICN,20090812,300,-4.47,3397.4,92.3333,3543.302,3640.051,3626.843,3253.4825,2876.5803,-98.3585,56.6468,105.826,3.3604,4.75,28.6554,77.4518,38.2904,1.31868E+11,9253538600,5.6667,2016/11/16 17:29
000300.ZICN,20090813,300,1.278,3440.82,30.6667,3498.842,3620.652,3623.822,3263.4948,2885.7178,-104.4498,40.5449,92.7698,3.4083,4.798,29.064,78.1184,42.0912,1.23584E+11,8708180000,64,2016/11/16 17:29
000300.ZICN,20090814,300,-2.8,3344.46,89.3333,3456.716,3581.636,3615.055,3272.3548,2893.5009,-116.7828,19.7805,78.1719,3.3185,4.6384,28.2954,75.3445,36.6292,1.26573E+11,8824862700,10,2016/11/16 17:29
000300.ZICN,20090817,300,-6.105,3140.27,94.6667,3375.864,3516.96,3592.5125,3278.8592,2900.4878,-145.8781,-13.0019,59.9372,3.1257,4.3185,26.6456,67.0755,28.1768,1.21243E+11,9172390200,2,2016/11/16 17:29
000300.ZICN,20090818,300,1.01,3171.98,15,3298.986,3455.497,3574.12,3286.0477,2907.7189,-153.5129,-36.0084,40.7481,3.1667,4.3671,27.1757,67.4417,30.879,1.00691E+11,7734303500,81.3333,2016/11/16 17:29
000300.ZICN,20090819,300,-4.963,3014.56,90.6667,3222.418,3382.86,3544.502,3290.4118,2914.5888,-171.0862,-66.1808,19.3623,3.0352,4.1441,26.0515,65.8915,25.6523,1.04779E+11,8160402000,7.6667,2016/11/16 17:29
000300.ZICN,20090820,300,4.307,3144.39,1,3163.132,3330.987,3519.1235,3297.489,2922.9547,-156.9143,-78.7092,-0.252,3.1693,4.3192,27.2268,68.3956,35.4782,1.07656E+11,7951921600,98,2016/11/16 17:29
000300.ZICN,20090821,300,1.884,3203.62,5.3333,3134.964,3295.84,3495.927,3304.8875,2931.6127,-132.2415,-82.9029,-16.7822,3.2332,4.4102,27.769,69.3185,39.4602,1.13911E+11,8661680500,93.6667,2016/11/16 17:29
000300.ZICN,20090824,300,0.811,3229.6,21.3333,3152.83,3264.347,3470.226,3311.0752,2940.6748,-106.2228,-83.1714,-30.06,3.2478,4.4979,27.1778,70.611,41.1968,1.10908E+11,8041406800,74.3333,2016/11/16 17:29
000300.ZICN,20090825,300,-3.709,3109.83,77.3333,3140.4,3219.693,3437.927,3315.1542,2947.5472,-99.0851,-91.9883,-42.4457,3.1468,4.367,26.5521,67.633,36.003,1.28446E+11,9753013900,21,2016/11/16 17:29
000300.ZICN,20090826,300,2.011,3172.38,7.6667,3171.964,3197.191,3418.621,3319.0375,2954.7761,-80.6597,-92.858,-52.5281,3.1911,4.4724,26.8571,70.979,40.2917,1.09792E+11,8203640400,90,2016/11/16 17:29
000300.ZICN,20090827,300,-0.507,3156.3,45.3333,3174.346,3168.739,3394.6955,3322.4133,2962.0238,-65.9772,-93.7639,-60.7753,3.163,4.475,26.7209,73.6001,39.5484,1.03605E+11,8012520100,51.6667,2016/11/16 17:29
000300.ZICN,20090828,300,-3.47,3046.78,90.6667,3142.978,3138.971,3360.3035,3324.2047,2969.0593,-66.1864,-102.1418,-69.0486,3.0753,4.3398,26.3886,63.6687,34.7812,1.08787E+11,8401794600,8,2016/11/16 17:29
000300.ZICN,20090831,300,-7.106,2830.27,97,3063.112,3107.971,3312.4655,3322.2347,2973.9718,-89.2232,-124.8131,-80.2015,2.8636,4.0217,24.8424,63.3796,27.6051,1.05568E+11,8451731100,0.6667,2016/11/16 17:29
000300.ZICN,20090901,300,0.475,2843.7,51.3333,3009.886,3075.143,3265.32,3320.2872,2979.1661,-95.8085,-140.0818,-92.1776,2.8897,3.986,25.0686,62.6592,28.6019,87743214169,7053530600,44.6667,2016/11/16 17:29
000300.ZICN,20090902,300,1.661,2890.92,24.3333,2953.594,3062.779,3222.8195,3318.6427,2984.7929,-87.206,-146.6813,-103.0783,2.9342,4.0153,25.4543,63.138,32.1836,76293192942,6084338600,71.6667,2016/11/16 17:29
000300.ZICN,20090903,300,5.571,3051.96,0,2932.726,3053.536,3192.2615,3320.1483,2991.8474,-54.8087,-137.3337,-109.9294,3.0768,4.2504,26.6915,63.3125,42.8499,1.18821E+11,9315744700,99.6667,2016/11/16 17:29
000300.ZICN,20090904,300,0.825,3077.14,18,2938.798,3040.888,3168.364,3322.996,2998.8102,-26.4112,-126.4364,-113.2308,3.0888,4.3183,26.7959,64.3224,44.343,1.16182E+11,8698471500,76.6667,2016/11/16 17:29
000300.ZICN,20090907,300,0.879,3104.2,27.3333,2993.584,3028.348,3146.3475,3325.2962,3005.3252,-1.7093,-114.2991,-113.4445,3.108,4.3753,26.9623,64.9273,45.9972,1.13813E+11,8279074000,65,2016/11/16 17:29
000300.ZICN,20090908,300,2.151,3170.96,5.3333,3059.036,3034.461,3127.077,3328.7918,3012.3111,24.4524,-98.1617,-110.3879,3.1653,4.4738,27.4596,66.7167,49.9968,1.17969E+11,8396563400,91,2016/11/16 17:29
000300.ZICN,20090909,300,0.755,3194.9,34.3333,3119.832,3036.713,3116.952,3331.8638,3019.0806,44.6366,-82.4901,-104.8084,3.182,4.5177,27.604,67.4081,51.4048,1.31814E+11,9119115500,60.3333,2016/11/16 17:29
000300.ZICN,20090910,300,-1.001,3162.91,72.6667,3142.022,3037.374,3103.0565,3333.622,3025.6062,52.7757,-71.8236,-98.2114,3.1604,4.4745,27.4173,66.5473,49.378,91467422572,6656600700,22.3333,2016/11/16 17:29
000300.ZICN,20090911,300,2.378,3238.13,9.3333,3174.22,3056.509,3097.74,3336.2575,3032.2624,66.502,-56.6476,-89.8986,3.2361,4.5472,28.0734,67.4219,54.0276,1.08989E+11,8068966000,88,2016/11/16 17:29
000300.ZICN,20090914,300,1.707,3293.39,4.3333,3212.058,3102.821,3105.396,3339.7713,3039.2758,80.3116,-39.7039,-79.8597,3.2713,4.6422,28.3787,68.9518,57.1796,1.17065E+11,8739388300,92.6667,2016/11/16 17:29
000300.ZICN,20090915,300,0.281,3302.64,40.6667,3238.394,3148.715,3111.929,3343.4172,3046.7868,87.3938,-25.2386,-68.9355,3.2744,4.6719,28.4059,69.5335,57.7091,1.16411E+11,8709217700,53.6667,2016/11/16 17:29
000300.ZICN,20090916,300,-1.345,3258.23,73.6667,3251.06,3185.446,3124.1125,3345.7088,3053.2739,82.8402,-17.1604,-58.5805,3.2291,4.6544,28.0131,69.2229,54.1989,1.23641E+11,8824448100,25.3333,2016/11/16 17:29
000300.ZICN,20090917,300,1.899,3320.09,3.3333,3282.496,3212.259,3132.8975,3349.0783,3060.1169,84.6071,-5.701,-48.0046,3.2928,4.7451,28.5657,70.6344,58.0741,1.25326E+11,9133340400,93.6667,2016/11/16 17:29
000300.ZICN,20090918,300,-3.627,3199.68,91.3333,3274.806,3224.513,3132.7005,3350.266,3066.0769,66.786,-6.2633,-39.6563,3.1866,4.5797,27.6439,68.354,49.2295,1.31632E+11,10048840400,6,2016/11/16 17:29
000300.ZICN,20090921,300,0.279,3208.6,37.3333,3257.848,3234.953,3131.6505,3350.7432,3071.9171,53.9767,-5.9209,-32.9092,3.1865,4.6333,27.6436,68.9937,49.8468,99685177047,7280197400,57.3333,2016/11/16 17:29
000300.ZICN,20090922,300,-2.418,3131.02,85,3223.524,3230.959,3132.71,3350.1523,3076.7738,33.8166,-11.7739,-28.6822,3.1163,4.5278,27.0343,63.7239,44.6913,1.01634E+11,7342510100,13.3333,2016/11/16 17:29
000300.ZICN,20090923,300,-2.266,3060.06,90,3183.89,3217.475,3127.094,3347.1883,3080.8043,10.8739,-21.886,-27.3229,3.059,4.3911,26.537,65.4972,40.5106,89049563859,6601371600,8.6667,2016/11/16 17:29
000300.ZICN,20090924,300,0.682,3080.92,59.3333,3136.056,3209.276,3123.325,3343.8312,3085.0578,-0.9155,-27.8951,-27.4374,3.0781,4.3738,26.7028,65.1119,42.2433,86891307312,6515210200,37.6667,2016/11/16 17:29
000300.ZICN,20090925,300,-0.727,3058.52,70.6667,3107.824,3191.315,3123.912,3339.3543,3089.0708,-10.6156,-34.0721,-28.7643,3.0635,4.326,26.5762,64.2898,40.8495,60733021040,4582049200,24.6667,2016/11/16 17:29
000300.ZICN,20090928,300,-2.808,2972.64,91,3060.632,3159.24,3131.0305,3332.6525,3093.1817,-26.5758,-45.3742,-32.0863,2.9839,4.2058,25.8861,65.984,35.896,54593201741,4191835200,7,2016/11/16 17:29
000300.ZICN,20090929,300,-0.012,2972.28,69.6667,3028.884,3126.204,3137.4595,3326.5157,3096.9702,-34.6471,-53.7408,-36.4172,2.983,4.1739,25.8777,61.7925,35.8761,56674417416,4593235200,29,2016/11/16 17:29
000300.ZICN,20090930,300,1.094,3004.8,14,3017.832,3100.861,3143.1535,3320.7247,3100.3807,-33.0751,-57.0891,-40.5516,3.0112,4.2309,26.1231,62.6114,39.197,54803607410,4218452400,83.3333,2016/11/16 17:29
000300.ZICN,20091009,300,5.288,3163.7,0,3034.388,3085.222,3148.7405,3316.848,3104.6073,-9.3353,-46.3861,-41.7185,3.1547,4.4688,27.3677,65.932,52.3506,76061663011,5687104000,98.6667,2016/11/16 17:29
